pops_id,borough,address_normalized,building_name,bbl,bin,latitude,longitude,pops_number,borough_name,borocode,community_district,address_number,street_name,zip_code,building_address_with_zip,tax_block,tax_lot,building_location,year_completed,building_constructed,public_space_type,developer,building_architect,principal_public_space,size_required,hour_of_access_required,amenities_required,other_required,permitted_amenities,physically_disabled,xcoordinate,ycoordinate,council_district,census_tract,nta,geocoded_column,bin_is_placeholder,street_canonical,hn_low,hn_high,address_key,year_established,pops_type,required_hours,required_size,required_amenities,other_requirements,permitted_amenities_text,under_construction,data_quality_flags,source_dataset_url,source_record_url,source_rows_updated_at,source_retrieved_at,source_sha256
M080051,Manhattan,200 EAST 90 STREET,,1015350003,1048876,40.78099,-73.951976,M080051,Manhattan,1,8,200,EAST 90 STREET,10128,"200 EAST 90 STREET, New York, NY 10128",1535,3,Southeast corner of Third Avenue and East 90th Street,1974,Completed,Plaza,,"Schuman, Lichtenstein, Claman & Efron","Schuman, Lichtenstein, Claman & Efron",Plaza 5937.71 sf,24 Hours,None,,,Full/Partial,997550,223816,5,154,,POINT (-73.951976 40.78099),False,EAST 90 STREET,200,200,Manhattan|200|EAST 90 STREET,1974,Plaza,24 Hours,Plaza 5937.71 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080051,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080053,Manhattan,301 EAST 79 STREET,Continental Towers,1015427501,1049261,40.773327,-73.954245,M080053,Manhattan,1,8,301,EAST 79 STREET,10075,"301 EAST 79 STREET, New York, NY 10075",1542,7501,"Northeast corner of Second Avenue and East 79th Street. Original BBL: 1542/1101-1545,12,49.",1977,Completed,Plaza,79th Associates,Philip Birnbaum and Mathews Nielsen,M. Paul Friedberg; Bill Bott and Mathews Nielsen (for alteration in 2003),Plaza 8810.20 sf,24 Hours,Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Tables; Trees within Space,,,Full/Partial,996923,221024,5,138,,POINT (-73.954245 40.773327),False,EAST 79 STREET,301,301,Manhattan|301|EAST 79 STREET,1977,Plaza,24 Hours,Plaza 8810.20 sf,Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Tables; Trees within Space,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080053,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080054,Manhattan,345 EAST 80 STREET,East Winds,1015437501,1076841,40.773469,-73.952306,M080054,Manhattan,1,8,345,EAST 80 STREET,10075,"345 EAST 80 STREET, New York, NY 10075",1543,7501,Full blockfront on west side of First Avenue between East 80th and 81st Streets. Original BBL: 1543/1001-1335.,1973,Completed,Plaza,,Philip Birnbaum,Philip Birnbaum,Plaza 7070.00 sf,24 Hours,None,,,Full/Partial,997460,221076,5,138,,POINT (-73.952306 40.773469),False,EAST 80 STREET,345,345,Manhattan|345|EAST 80 STREET,1973,Plaza,24 Hours,Plaza 7070.00 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080054,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080055,Manhattan,303 EAST 83 STREET,Camargue,1015460001,1049916,40.776028,-73.952651,M080055,Manhattan,1,8,303,EAST 83 STREET,10028,"303 EAST 83 STREET, New York, NY 10028",1546,1,"Northeast corner of Second Avenue and East 83rd Street. Additional lot: 1546/1, 50",1977,Completed,Plaza,Romford Realty Corporation,Philip Birnbaum,Philip Birnbaum,Plaza 6518.10 sf,24 Hours,None,,,Full/Partial,997364,222008,5,138,,POINT (-73.952651 40.776028),False,EAST 83 STREET,303,303,Manhattan|303|EAST 83 STREET,1977,Plaza,24 Hours,Plaza 6518.10 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080055,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080056,Manhattan,353 EAST 83 STREET,,1015460023,1049931,40.775349,-73.9509,M080056,Manhattan,1,8,353,EAST 83 STREET,10028,"353 EAST 83 STREET, New York, NY 10028",1546,23,Northwest corner of First Avenue and East 83rd Street,1968,Completed,Plaza,,Philip Birnbaum,Philip Birnbaum,Plaza 5640.62 sf,24 Hours,None,,,Full/Partial,997849,221761,5,138,,POINT (-73.9509 40.775349),False,EAST 83 STREET,353,353,Manhattan|353|EAST 83 STREET,1968,Plaza,24 Hours,Plaza 5640.62 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080056,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080057,Manhattan,351 EAST 84 STREET,Adams Tower,1015470023,1049968,40.775988,-73.950441,M080057,Manhattan,1,8,351,EAST 84 STREET,10028,"351 EAST 84 STREET, New York, NY 10028",1547,23,Full blockfront on west side of First Avenue between East 84th and 85th Streets,1969,Completed,Plaza,,Wechsler & Schimenti,Wechsler & Schimenti,Plaza 6694.95 sf,24 Hours,None,,,Full/Partial,997976,221994,5,146.01,,POINT (-73.950441 40.775988),False,EAST 84 STREET,351,351,Manhattan|351|EAST 84 STREET,1969,Plaza,24 Hours,Plaza 6694.95 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080057,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080058,Manhattan,300 EAST 85 STREET,America,1015470049,1078565,40.776864,-73.952051,M080058,Manhattan,1,8,300,EAST 85 STREET,10028,"300 EAST 85 STREET, New York, NY 10028",1547,49,"Southeast corner of Second Avenue and East 85th Street. Additional lots: 1547/ 2, 3, 49, 104.",1987,Completed,Residential Plaza,Ian Bruce Eichner,Murphy/Jahn,Murphy/Jahn,Residential Plaza 5300.00 sf,24 Hours,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Trees on Street; Trees within Space,,,Full/Partial,997530,222313,5,146.01,,POINT (-73.952051 40.776864),False,EAST 85 STREET,300,300,Manhattan|300|EAST 85 STREET,1987,Residential Plaza,24 Hours,Residential Plaza 5300.00 sf,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Trees on Street; Trees within Space,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080058,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080059,Manhattan,301 EAST 87 STREET,Corniche,1015500001,1050044,40.77861,-73.950797,M080059,Manhattan,1,8,301,EAST 87 STREET,10128,"301 EAST 87 STREET, New York, NY 10128",1550,1,Northeast corner of Second Avenue and East 87th Street,1974,Completed,Plaza,,Philip Birnbaum,Philip Birnbaum,Plaza 3357.00 sf,24 Hours,Bicycle Parking; Litter Receptacles; Planting; Plaque/Sign; Seating,,,Full/Partial,997877,222949,5,146.02,,POINT (-73.950797 40.77861),False,EAST 87 STREET,301,301,Manhattan|301|EAST 87 STREET,1974,Plaza,24 Hours,Plaza 3357.00 sf,Bicycle Parking; Litter Receptacles; Planting; Plaque/Sign; Seating,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080059,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080060,Manhattan,340 EAST 93 STREET,Plymouth Tower,1015550023,1078668,40.781182,-73.946704,M080060,Manhattan,1,8,340,EAST 93 STREET,10128,"340 EAST 93 STREET, New York, NY 10128",1555,23,Full blockfront on west side of First Avenue between East 92nd and 93rd Streets,1977,Completed,Residential Plaza,,"Schuman, Lichtenstein, Claman",Weintraub & di Domenico; William Q. Brothers III Architect (for alteration in 2010),Residential Plaza 7323.83 sf,24 Hours,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,"treatment of building walls with decorative lattice screen and stucco wall surfacing on East 92nd Street and East 93rd Street, gazebo in area adjacent to garage entrance on East 93rd Street",,Full/Partial,999010,223887,5,154,,POINT (-73.946704 40.781182),False,EAST 93 STREET,340,340,Manhattan|340|EAST 93 STREET,1977,Residential Plaza,24 Hours,Residential Plaza 7323.83 sf,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,"treatment of building walls with decorative lattice screen and stucco wall surfacing on East 92nd Street and East 93rd Street, gazebo in area adjacent to garage entrance on East 93rd Street",,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080060,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080061,Manhattan,345 EAST 93 STREET,Mill Rock Plaza,1015560023,1050288,40.78178,-73.946256,M080061,Manhattan,1,8,345,EAST 93 STREET,10128,"345 EAST 93 STREET, New York, NY 10128",1556,23,Full blockfront on west side of First Avenue between East 93rd and 94th Streets,1975,Completed,Plaza; Special Permit Arcade,,Kavy & Kavovitt,M. Paul Friedberg & Associates,Plaza 10507.00 sf; Special Permit Arcade 1900.00 sf,24 Hours,Planting; Seating; Tables; Trees on Street; Trees within Space; Water Feature,,,Full/Partial,999134,224105,5,154,,POINT (-73.946256 40.78178),False,EAST 93 STREET,345,345,Manhattan|345|EAST 93 STREET,1975,Plaza; Special Permit Arcade,24 Hours,Plaza 10507.00 sf; Special Permit Arcade 1900.00 sf,Planting; Seating; Tables; Trees on Street; Trees within Space; Water Feature,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080061,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080062,Manhattan,300 EAST 93 STREET,Waterford,1015557501,1073539,40.781993,-73.948325,M080062,Manhattan,1,8,300,EAST 93 STREET,10128,"300 EAST 93 STREET, New York, NY 10128",1555,7501,"Southeast corner of Second Avenue and East 93rd Street. Original BBL: 1555/3 ,4, 5, 1101-1323.",1987,Completed,Residential Plaza,,Beyer Blinder Belle,Thomas Balsley Associates,Residential Plaza 4962.00 sf,Restricted Hours,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space; Water Feature,,,Full/Partial,998561,224182,5,154,,POINT (-73.948325 40.781993),False,EAST 93 STREET,300,300,Manhattan|300|EAST 93 STREET,1987,Residential Plaza,Restricted Hours,Residential Plaza 4962.00 sf,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space; Water Feature,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080062,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080064,Manhattan,401 EAST 80 STREET,,1015600001,1050360,40.773206,-73.951638,M080064,Manhattan,1,8,401,EAST 80 STREET,10075,"401 EAST 80 STREET, New York, NY 10075",1560,1,"Full blockfront on east side of First Avenue between East 80th and 81st Streets. Additional lot: 1560/1,44.",1980,Completed,Residential Plaza,80-81 and First Associates,Philip Birnbaum,Philip Birnbaum; Thomas Balsley Associates (for alteration),Residential Plaza 5689.91 sf,Restricted Hours,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,Primary Space: 120 sf trellis,,Full/Partial,997645,220980,5,136,,POINT (-73.951638 40.773206),False,EAST 80 STREET,401,401,Manhattan|401|EAST 80 STREET,1980,Residential Plaza,Restricted Hours,Residential Plaza 5689.91 sf,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,Primary Space: 120 sf trellis,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080064,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M080066,Manhattan,401 EAST 84 STREET,Dunhill,1015647502,1073786,40.775565,-73.949915,M080066,Manhattan,1,8,401,EAST 84 STREET,10028,"401 EAST 84 STREET, New York, NY 10028",1564,7502,"Northeast corner of First Avenue and East 84th Street. Original BLL: 1564/5, 1101-1189.",1987,Completed,Open Plaza,Ganbir Construction Corp.,Liebman Liebman Associates,Liebman Liebman Associates,Open Plaza 846.00 sf,24 Hours,Other Required; Planting; Trees on Street; Trees within Space,12 lamp posts of the kind used throughout the City's public park system,,Full/Partial,998122,221840,5,144.01,,POINT (-73.949915 40.775565),False,EAST 84 STREET,401,401,Manhattan|401|EAST 84 STREET,1987,Open Plaza,24 Hours,Open Plaza 846.00 sf,Other Required; Planting; Trees on Street; Trees within Space,12 lamp posts of the kind used throughout the City's public park system,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M080066,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
