query_key,status,bbl,bin,label,pelias_confidence,match_type,returned_number,returned_street,geocoded_at
Queens|27-01|BUTLER STREET,ok,4016650001,4041464,"27-01 BUTLER STREET, East Elmhurst, NY, USA",0.8,fallback,27-01,BUTLER STREET,2026-09-20T19:47:55+00:00
Queens|27-02|HUMPHREY STREET,ok,4016600009,4041307,"27-02 HUMPHREY STREET, East Elmhurst, NY, USA",0.8,fallback,27-02,HUMPHREY STREET,2026-09-20T19:47:55+00:00
Queens|27-34|JACKSON AVENUE,ok,4002660027,4625490,"27-34 JACKSON AVENUE, Long Island City, NY, USA",0.8,fallback,27-34,JACKSON AVENUE,2026-09-20T19:47:55+00:00
Queens|271-10|GRAND CENTRAL PARKWAY,ok,4084890001,4456886,"271-10 GRAND CENTRAL PARKWAY, Glen Oaks, NY, USA",0.8,fallback,271-10,GRAND CENTRAL PARKWAY,2026-09-20T19:47:55+00:00
Queens|29-17|40 AVENUE,ok,4003990034,4623074,"29-17 40 AVENUE, Long Island City, NY, USA",0.8,fallback,29-17,40 AVENUE,2026-09-20T19:47:55+00:00
Queens|29-22|HOYT AVENUE,ok,4008380008,4440321,"29-22 HOYT AVENUE, Astoria, NY, USA",0.8,fallback,29-22,HOYT AVENUE,2026-09-20T19:47:55+00:00
Queens|3-28|BEACH 87 STREET,mismatch,,,"314 1/3 BEACH 87 STREET, Rockaway Beach, NY, USA",,,314 1/3,BEACH 87 STREET,2026-09-20T19:47:55+00:00
Queens|3-50|ST NICHOLAS AVENUE,mismatch,,,"3 ST NICHOLAS AVENUE, New York, NY, USA",,,3,ST NICHOLAS AVENUE,2026-09-20T19:51:14+00:00
Queens|30-01|NORTHERN BOULEVARD,ok,4004020010,4004861,"30-01 NORTHERN BOULEVARD, Long Island City, NY, USA",0.8,fallback,30-01,NORTHERN BOULEVARD,2026-09-20T19:47:55+00:00
Queens|30-03|85 STREET,ok,4013830004,4033225,"30-03 85 STREET, East Elmhurst, NY, USA",0.8,fallback,30-03,85 STREET,2026-09-20T19:47:55+00:00
Queens|30-11|BORDEN AVENUE,ok,4002910001,4436705,"30-11 BORDEN AVENUE, Long Island City, NY, USA",0.8,fallback,30-11,BORDEN AVENUE,2026-09-20T19:47:55+00:00
Queens|30-17|31 STREET,ok,4006150030,4607498,"30-17 31 STREET, Astoria, NY, USA",0.8,fallback,30-17,31 STREET,2026-09-20T19:47:55+00:00
Queens|30-35|68 STREET,ok,4011170026,4024524,"30-35 68 STREET, East Elmhurst, NY, USA",0.8,fallback,30-35,68 STREET,2026-09-20T19:47:55+00:00
Queens|30-41|31 STREET,ok,4006150020,4008477,"30-41 31 STREET, Astoria, NY, USA",0.8,fallback,30-41,31 STREET,2026-09-20T19:47:56+00:00
Queens|30-83|43 STREET,ok,4006970014,4011969,"30-83 43 STREET, Astoria, NY, USA",0.8,fallback,30-83,43 STREET,2026-09-20T19:47:56+00:00
Queens|305|BEACH 101 STREET,ok,4161570077,4457855,"305 BEACH 101 STREET, Rockaway Park, NY, USA",0.8,fallback,305,BEACH 101 STREET,2026-09-20T19:47:56+00:00
Queens|305|CROSS BAY BOULEVARD,ok,4153040450,4000000,"305 CROSS BAY BOULEVARD, Broad Channel, NY, USA",0.8,fallback,305,CROSS BAY BOULEVARD,2026-09-20T19:47:56+00:00
Queens|31-23|97 STREET,ok,4014090056,4034375,"31-23 97 STREET, East Elmhurst, NY, USA",0.8,fallback,31-23,97 STREET,2026-09-20T19:47:56+00:00
Queens|31-25|28 ROAD,ok,4006190140,4008647,"31-25 28 ROAD, Astoria, NY, USA",0.8,fallback,31-25,28 ROAD,2026-09-20T19:47:56+00:00
Queens|31-28|NORTHERN BOULEVARD,ok,4002390111,4543421,"31-28 NORTHERN BOULEVARD, Long Island City, NY, USA",0.8,fallback,31-28,NORTHERN BOULEVARD,2026-09-20T19:47:56+00:00
Queens|32-11|DOUGLAS ROAD,ok,4081620120,4000000,"32-11 DOUGLAS ROAD, Little Neck, NY, USA",0.8,fallback,32-11,DOUGLAS ROAD,2026-09-20T19:47:56+00:00
Queens|32-18|34 STREET,ok,4006210043,4008773,"32-18 34 STREET, Astoria, NY, USA",0.8,fallback,32-18,34 STREET,2026-09-20T19:47:56+00:00
Queens|32-20|34 STREET,ok,4006210044,4008774,"32-20 34 STREET, Astoria, NY, USA",0.8,fallback,32-20,34 STREET,2026-09-20T19:47:56+00:00
Queens|32-20|STEINWAY STREET,ok,4006560044,4010412,"32-20 STEINWAY STREET, Astoria, NY, USA",0.8,fallback,32-20,STEINWAY STREET,2026-09-20T19:47:56+00:00
Queens|32-37|LINDEN PLACE,ok,4049520001,4000000,"32-37 LINDEN PLACE, Flushing, NY, USA",0.8,fallback,32-37,LINDEN PLACE,2026-09-20T19:47:56+00:00
Queens|32-45|112 STREET,ok,4017067501,4594919,"32-45 112 STREET, East Elmhurst, NY, USA",0.8,fallback,32-45,112 STREET,2026-09-20T19:47:56+00:00
Queens|32-57|38 STREET,ok,4006560015,4618339,"32-57 38 STREET, Astoria, NY, USA",0.8,fallback,32-57,38 STREET,2026-09-20T19:47:56+00:00
Queens|32-58|105 STREET,ok,4016997501,4617794,"32-58 105 STREET, East Elmhurst, NY, USA",0.8,fallback,32-58,105 STREET,2026-09-20T19:47:56+00:00
Queens|321|BERT ROAD,ok,4153040004,4594879,"321 BERT ROAD, Broad Channel, NY, USA",0.8,fallback,321,BERT ROAD,2026-09-20T19:47:56+00:00
Queens|33-02|30 AVENUE,ok,4006250042,4009030,"33-02 30 AVENUE, Astoria, NY, USA",0.8,fallback,33-02,30 AVENUE,2026-09-20T19:47:57+00:00
Queens|33-02|SKILLMAN AVENUE,ok,4002410001,4003418,"33-02 SKILLMAN AVENUE, Sunnyside, NY, USA",0.8,fallback,33-02,SKILLMAN AVENUE,2026-09-20T19:47:57+00:00
Queens|33-13|98 STREET,ok,4017130062,4042478,"33-13 98 STREET, North Corona, NY, USA",0.8,fallback,33-13,98 STREET,2026-09-20T19:47:57+00:00
Queens|33-25|PARSONS BOULEVARD,ok,4049820004,4112700,"33-25 PARSONS BOULEVARD, Flushing, NY, USA",0.8,fallback,33-25,PARSONS BOULEVARD,2026-09-20T19:47:57+00:00
Queens|33-32|73 STREET,ok,4012450021,4028610,"33-32 73 STREET, Jackson Heights, NY, USA",0.8,fallback,33-32,73 STREET,2026-09-20T19:47:57+00:00
Queens|33-59|FARRINGTON STREET,ok,4049500011,4112003,"33-59 FARRINGTON STREET, Flushing, NY, USA",0.8,fallback,33-59,FARRINGTON STREET,2026-09-20T19:47:57+00:00
Queens|3304|93 STREET,ok,4014400001,4431415,"3304 93 STREET, Jackson Heights, NY, USA",0.8,fallback,3304,93 STREET,2026-09-20T19:51:14+00:00
Queens|3305|92 STREET,ok,4014400001,4431412,"3305 92 STREET, Jackson Heights, NY, USA",0.8,fallback,3305,92 STREET,2026-09-20T19:51:14+00:00
Queens|331|ST NICHOLAS AVENUE,ok,4034480008,4619873,"331 SAINT NICHOLAS AVENUE, Ridgewood, NY, USA",0.8,fallback,331,SAINT NICHOLAS AVENUE,2026-09-20T19:51:14+00:00
Queens|3324|93 STREET,ok,4014400001,4431416,"3324 93 STREET, Jackson Heights, NY, USA",0.8,fallback,3324,93 STREET,2026-09-20T19:51:14+00:00
Queens|3325|92 STREET,ok,4014400001,4431413,"3325 92 STREET, Jackson Heights, NY, USA",0.8,fallback,3325,92 STREET,2026-09-20T19:47:57+00:00
Queens|3344|93 STREET,ok,4014400001,4431417,"3344 93 STREET, Jackson Heights, NY, USA",0.8,fallback,3344,93 STREET,2026-09-20T19:47:57+00:00
Queens|3345|92 STREET,ok,4014400001,4431414,"3345 92 STREET, Jackson Heights, NY, USA",0.8,fallback,3345,92 STREET,2026-09-20T19:51:14+00:00
Queens|34-00|BORDEN AVENUE,ok,4003060019,4003650,"34-00 BORDEN AVENUE, Long Island City, NY, USA",0.8,fallback,34-00,BORDEN AVENUE,2026-09-20T19:47:57+00:00
Queens|34-07|148 STREET,ok,4049970021,4113098,"34-07 148 STREET, Flushing, NY, USA",0.8,fallback,34-07,148 STREET,2026-09-20T19:47:57+00:00
Queens|34-12|112 STREET,ok,4017550014,4043769,"34-12 112 STREET, North Corona, NY, USA",0.8,fallback,34-12,112 STREET,2026-09-20T19:47:57+00:00
Queens|34-20|112 STREET,ok,4017550020,4043772,"34-20 112 STREET, North Corona, NY, USA",0.8,fallback,34-20,112 STREET,2026-09-20T19:47:57+00:00
Queens|34-32|LEAVITT STREET,mismatch,,,"34-43 LEAVITT STREET, Flushing, NY, USA",,,34-43,LEAVITT STREET,2026-09-20T19:47:57+00:00
Queens|34-33|32 STREET,ok,4006090015,4008189,"34-33 32 STREET, Astoria, NY, USA",0.8,fallback,34-33,32 STREET,2026-09-20T19:47:58+00:00
Queens|34-41|85 STREET,ok,4014460045,4035593,"34-41 85 STREET, Jackson Heights, NY, USA",0.8,fallback,34-41,85 STREET,2026-09-20T19:47:58+00:00
Queens|34-49|107 STREET,ok,4017490066,4542765,"34-49 107 STREET, North Corona, NY, USA",0.8,fallback,34-49,107 STREET,2026-09-20T19:47:58+00:00
Queens|34-50|28 STREET,ok,4005830001,4007257,"34-50 28 STREET, Long Island City, NY, USA",0.8,fallback,34-50,28 STREET,2026-09-20T19:47:58+00:00
Queens|34-93|27 STREET,mismatch,,,"47-93 27 STREET, Long Island City, NY, USA",,,47-93,27 STREET,2026-09-20T19:47:58+00:00
Queens|35-01|36 AVENUE,ok,4006390001,4623341,"35-01 36 AVENUE, Astoria, NY, USA",0.8,fallback,35-01,36 AVENUE,2026-09-20T19:47:58+00:00
Queens|35-17|31 AVENUE,ok,4006500002,4009892,"35-17 31 AVENUE, Astoria, NY, USA",0.8,fallback,35-17,31 AVENUE,2026-09-20T19:47:58+00:00
Queens|35-20|146 STREET,ok,4050037503,4618853,"35-20 146 STREET, Flushing, NY, USA",0.8,fallback,35-20,146 STREET,2026-09-20T19:47:58+00:00
Queens|35-20|LEAVITT STREET,ok,4049600028,4623807,"35-20 LEAVITT STREET, Flushing, NY, USA",0.8,fallback,35-20,LEAVITT STREET,2026-09-20T19:47:58+00:00
Queens|35-30|81 STREET,ok,4012800012,4029674,"35-30 81 STREET, Jackson Heights, NY, USA",0.8,fallback,35-30,81 STREET,2026-09-20T19:47:58+00:00
Queens|35-34|102 STREET,ok,4017420020,4043289,"35-34 102 STREET, North Corona, NY, USA",0.8,fallback,35-34,102 STREET,2026-09-20T19:47:58+00:00
Queens|35-47|72 STREET,ok,4012720053,4029543,"35-47 72 STREET, Jackson Heights, NY, USA",0.8,fallback,35-47,72 STREET,2026-09-20T19:47:58+00:00
Queens|35-55|165 STREET,ok,4052890014,4119605,"35-55 165 STREET, Flushing, NY, USA",0.8,fallback,35-55,165 STREET,2026-09-20T19:47:58+00:00
Queens|36-08|24 AVENUE,ok,4008170014,4000000,"36-08 24 AVENUE, Astoria, NY, USA",0.8,fallback,36-08,24 AVENUE,2026-09-20T19:47:58+00:00
Queens|36-24|169 STREET,ok,4052950012,4119737,"36-24 169 STREET, Flushing, NY, USA",0.8,fallback,36-24,169 STREET,2026-09-20T19:47:58+00:00
Queens|36-43|31 STREET,ok,4006000008,4000000,"36-43 31 STREET, Long Island City, NY, USA",0.8,fallback,36-43,31 STREET,2026-09-20T19:47:59+00:00
Queens|36-45|PRINCE STREET,ok,4049710001,4618583,"36-45 PRINCE STREET, Flushing, NY, USA",0.8,fallback,36-45,PRINCE STREET,2026-09-20T19:47:59+00:00
Queens|37-10|114 STREET,ok,4017820019,4044891,"37-10 114 STREET, North Corona, NY, USA",0.8,fallback,37-10,114 STREET,2026-09-20T19:47:59+00:00
Queens|37-13|65 STREET,ok,4012200011,4028028,"37-13 65 STREET, Woodside, NY, USA",0.8,fallback,37-13,65 STREET,2026-09-20T19:47:59+00:00
Queens|37-27|12 STREET,ok,4003620009,4000000,"37-27 12 STREET, Long Island City, NY, USA",0.8,fallback,37-27,12 STREET,2026-09-20T19:47:59+00:00
Queens|37-38|102 STREET,ok,4017670025,4044153,"37-38 102 STREET, North Corona, NY, USA",0.8,fallback,37-38,102 STREET,2026-09-20T19:47:59+00:00
Queens|37-38|78 STREET,ok,4012880027,4029895,"37-38 78 STREET, Jackson Heights, NY, USA",0.8,fallback,37-38,78 STREET,2026-09-20T19:47:59+00:00
Queens|37-50|75 STREET,ok,4012850063,4029836,"37-50 75 STREET, Jackson Heights, NY, USA",0.8,fallback,37-50,75 STREET,2026-09-20T19:47:59+00:00
Queens|37-51|75 STREET,ok,4012860011,4029842,"37-51 75 STREET, Jackson Heights, NY, USA",0.8,fallback,37-51,75 STREET,2026-09-20T19:47:59+00:00
Queens|37-56|75 STREET,ok,4012850067,4029838,"37-56 75 STREET, Jackson Heights, NY, USA",0.8,fallback,37-56,75 STREET,2026-09-20T19:47:59+00:00
Queens|3709|COLLEGE POINT BOULEVARD,ok,4049727505,4620808,"3709 COLLEGE POINT BOULEVARD, Flushing, NY, USA",0.8,fallback,3709,COLLEGE POINT BOULEVARD,2026-09-20T19:47:59+00:00
Queens|38-04|11 STREET,ok,4004740031,4619694,"38-04 11 STREET, Long Island City, NY, USA",0.8,fallback,38-04,11 STREET,2026-09-20T19:47:59+00:00
Queens|38-30|149 PLACE,ok,4050280038,4113991,"38-30 149 PLACE, Flushing, NY, USA",0.8,fallback,38-30,149 PLACE,2026-09-20T19:47:59+00:00
Queens|39-10|MAIN STREET,ok,4049760052,4112328,"39-10 MAIN STREET, Flushing, NY, USA",0.8,fallback,39-10,MAIN STREET,2026-09-20T19:47:59+00:00
Queens|39-19|GREENPOINT AVENUE,ok,4002060034,4002923,"39-19 GREENPOINT AVENUE, Sunnyside, NY, USA",0.8,fallback,39-19,GREENPOINT AVENUE,2026-09-20T19:47:59+00:00
Queens|4-19|BEACH 138 STREET,mismatch,,,"138 BEACH 4 STREET, Far Rockaway, NY, USA",,,138,BEACH 4 STREET,2026-09-20T19:48:00+00:00
Queens|4-44|47 ROAD,ok,4000190021,4594828,"4-44 47 ROAD, Long Island City, NY, USA",0.8,fallback,4-44,47 ROAD,2026-09-20T19:51:14+00:00
Queens|4-50|47 ROAD,ok,4000190025,4594829,"4-50 47 ROAD, Long Island City, NY, USA",0.8,fallback,4-50,47 ROAD,2026-09-20T19:48:00+00:00
Queens|40-10|99 STREET,ok,4016070001,4607476,"40-10 99 STREET, South Corona, NY, USA",0.8,fallback,40-10,99 STREET,2026-09-20T19:48:00+00:00
Queens|40-23|MAIN STREET,ok,4050190004,4113545,"40-23 MAIN STREET, Flushing, NY, USA",0.8,fallback,40-23,MAIN STREET,2026-09-20T19:48:00+00:00
Queens|40-29|235 STREET,ok,4080990061,4454885,"40-29 235 STREET, Douglaston, NY, USA",0.8,fallback,40-29,235 STREET,2026-09-20T19:48:00+00:00
Queens|41-06|34 AVENUE,ok,4006740017,4010927,"41-06 34 AVENUE, Long Island City, NY, USA",0.8,fallback,41-06,34 AVENUE,2026-09-20T19:48:00+00:00
Queens|41-06|34 STREET,mismatch,,,"41-06 34 AVENUE, Long Island City, NY, USA",,,41-06,34 AVENUE,2026-09-20T19:51:14+00:00
Queens|41-12|69 STREET,ok,4013080036,4607263,"41-12 69 STREET, Woodside, NY, USA",0.8,fallback,41-12,69 STREET,2026-09-20T19:48:00+00:00
Queens|41-17|UNION STREET,ok,4050460049,4312193,"41-17 UNION STREET, Flushing, NY, USA",0.8,fallback,41-17,UNION STREET,2026-09-20T19:48:00+00:00
Queens|41-18|CRESCENT STREET,ok,4004140035,4005003,"41-18 CRESCENT STREET, Long Island City, NY, USA",0.8,fallback,41-18,CRESCENT STREET,2026-09-20T19:48:00+00:00
Queens|41-18|HEIGHT STREET,mismatch,,,"18-41 41 STREET, Astoria, NY, USA",,,18-41,41 STREET,2026-09-20T19:48:00+00:00
Queens|41-19|FORLEY STREET,ok,4015120051,4037337,"41-19 FORLEY STREET, Elmhurst, NY, USA",0.8,fallback,41-19,FORLEY STREET,2026-09-20T19:48:00+00:00
Queens|41-30|66 STREET,ok,4012980075,4030239,"41-30 66 STREET, Woodside, NY, USA",0.8,fallback,41-30,66 STREET,2026-09-20T19:48:00+00:00
Queens|41-62|BOWNE STREET,ok,4051817503,4618566,"41-62 BOWNE STREET, Flushing, NY, USA",0.8,fallback,41-62,BOWNE STREET,2026-09-20T19:48:00+00:00
Queens|42-02|CRESCENT STREET,ok,4004247501,4005063,"42-02 CRESCENT STREET, Long Island City, NY, USA",0.8,fallback,42-02,CRESCENT STREET,2026-09-20T19:48:00+00:00
Queens|42-08|UNION STREET,ok,4051800041,4116930,"42-08 UNION STREET, Flushing, NY, USA",0.8,fallback,42-08,UNION STREET,2026-09-20T19:48:00+00:00
Queens|42-13|BOWNE STREET,ok,4051840066,4117134,"42-13 BOWNE STREET, Flushing, NY, USA",0.8,fallback,42-13,BOWNE STREET,2026-09-20T19:48:00+00:00
Queens|42-20|27 STREET,ok,4004230029,4617821,"42-20 27 STREET, Long Island City, NY, USA",0.8,fallback,42-20,27 STREET,2026-09-20T19:48:01+00:00
Queens|42-43|KETCHAM STREET,ok,4015070077,4037270,"42-43 KETCHAM STREET, Elmhurst, NY, USA",0.8,fallback,42-43,KETCHAM STREET,2026-09-20T19:48:01+00:00
Queens|42-50|65 PLACE,ok,4013420021,4000000,"42-50 65 PLACE, Woodside, NY, USA",0.8,fallback,42-50,65 PLACE,2026-09-20T19:48:01+00:00
Queens|42-68|79 STREET,ok,4015240040,4037944,"42-68 79 STREET, Elmhurst, NY, USA",0.8,fallback,42-68,79 STREET,2026-09-20T19:48:01+00:00
Queens|429|BEACH 28 STREET,ok,4157930013,4619214,"429 BEACH 28 STREET, Far Rockaway, NY, USA",0.8,fallback,429,BEACH 28 STREET,2026-09-20T19:51:14+00:00
Queens|43-14|QUEENS STREET,ok,4002660027,4000000,"43-14 QUEENS STREET, Long Island City, NY, USA",0.8,fallback,43-14,QUEENS STREET,2026-09-20T19:48:01+00:00
Queens|43-31|44 STREET,ok,4001610013,4001910,"43-31 44 STREET, Sunnyside, NY, USA",0.8,fallback,43-31,44 STREET,2026-09-20T19:48:01+00:00
Queens|431|BEACH 28 STREET,ok,4157930012,4619213,"431 BEACH 28 STREET, Far Rockaway, NY, USA",0.8,fallback,431,BEACH 28 STREET,2026-09-20T19:51:14+00:00
Queens|4340|NORTHERN BOULEVARD,ok,4001430500,4430172,"4340 NORTHERN BOULEVARD, Long Island City, NY, USA",0.8,fallback,4340,NORTHERN BOULEVARD,2026-09-20T19:48:01+00:00
Queens|435|BEACH 28 STREET,ok,4157930010,4619212,"435 BEACH 28 STREET, Far Rockaway, NY, USA",0.8,fallback,435,BEACH 28 STREET,2026-09-20T19:51:14+00:00
Queens|435|BEACH 43 STREET,ok,4159650100,4302236,"435 BEACH 43 STREET, Edgemere, NY, USA",0.8,fallback,435,BEACH 43 STREET,2026-09-20T19:48:01+00:00
Queens|436|BEACH 29 STREET,ok,4157930050,4619215,"436 BEACH 29 STREET, Far Rockaway, NY, USA",0.8,fallback,436,BEACH 29 STREET,2026-09-20T19:51:14+00:00
Queens|437|BEACH 28 STREET,ok,4157930009,4619211,"437 BEACH 28 STREET, Far Rockaway, NY, USA",0.8,fallback,437,BEACH 28 STREET,2026-09-20T19:48:01+00:00
Queens|45-30|163 STREET,ok,4054410055,4123272,"45-30 163 STREET, Flushing, NY, USA",0.8,fallback,45-30,163 STREET,2026-09-20T19:48:01+00:00
Queens|45-37|211 STREET,ok,4073140004,4618380,"45-37 211 STREET, Bayside, NY, USA",0.8,fallback,45-37,211 STREET,2026-09-20T19:48:01+00:00
Queens|455|ONDERDONK AVENUE,ok,4034030009,4081279,"455 ONDERDONK AVENUE, Ridgewood, NY, USA",0.8,fallback,455,ONDERDONK AVENUE,2026-09-20T19:48:01+00:00
Queens|465|BEACH 62 STREET,ok,4160150050,4000000,"465 BEACH 62 STREET, Arverne, NY, USA",0.8,fallback,465,BEACH 62 STREET,2026-09-20T19:48:02+00:00
Queens|47-10|10 STREET,mismatch,,,"37-47 10 STREET, Long Island City, NY, USA",,,37-47,10 STREET,2026-09-20T19:48:02+00:00
Queens|47-11|90 STREET,ok,4015860010,4000000,"47-11 90 STREET, Elmhurst, NY, USA",0.8,fallback,47-11,90 STREET,2026-09-20T19:48:02+00:00
Queens|47-11|AUSTELL PLACE,ok,4000970004,4000740,"47-11 AUSTELL PLACE, Long Island City, NY, USA",0.8,fallback,47-11,AUSTELL PLACE,2026-09-20T19:48:02+00:00
Queens|47-31|99 STREET,ok,4019260032,4047341,"47-31 99 STREET, South Corona, NY, USA",0.8,fallback,47-31,99 STREET,2026-09-20T19:48:02+00:00
Queens|48-01|25 AVENUE,ok,4007460006,4014063,"48-01 25 AVENUE, Astoria, NY, USA",0.8,fallback,48-01,25 AVENUE,2026-09-20T19:48:02+00:00
Queens|48-04|GLENWOOD STREET,ok,4082630049,4000000,"48-04 GLENWOOD STREET, Little Neck, NY, USA",0.8,fallback,48-04,GLENWOOD STREET,2026-09-20T19:48:02+00:00
Queens|49-02|21 STREET,ok,4000620030,4000520,"49-02 21 STREET, Long Island City, NY, USA",0.8,fallback,49-02,21 STREET,2026-09-20T19:48:02+00:00
Queens|49-02|5 STREET,ok,4000170001,4625206,"49-02 5 STREET, Long Island City, NY, USA",0.8,fallback,49-02,5 STREET,2026-09-20T19:48:02+00:00
Queens|4|BROADWAY,ok,4142340552,4000000,"4 BROADWAY, Howard Beach, NY, USA",0.8,fallback,4,BROADWAY,2026-09-20T19:47:59+00:00
Queens|5-22|49 AVENUE,ok,4000320035,4623858,"5-22 49 AVENUE, Long Island City, NY, USA",0.8,fallback,5-22,49 AVENUE,2026-09-20T19:48:02+00:00
Queens|50-05|31 AVENUE,ok,4007520001,4014094,"50-05 31 AVENUE, Astoria, NY, USA",0.8,fallback,50-05,31 AVENUE,2026-09-20T19:48:02+00:00
Queens|50-07|5 AVENUE,mismatch,,,"50-07 5 STREET, Long Island City, NY, USA",,,50-07,5 STREET,2026-09-20T19:48:02+00:00
Queens|50-07|5 STREET,ok,4000337504,4000000,"50-07 5 STREET, Long Island City, NY, USA",0.8,fallback,50-07,5 STREET,2026-09-20T19:48:02+00:00
Queens|50-09|217 STREET,ok,4074010005,4159119,"50-09 217 STREET, Bayside, NY, USA",0.8,fallback,50-09,217 STREET,2026-09-20T19:48:03+00:00
Queens|50-16|96 STREET,ok,4018870038,4046733,"50-16 96 STREET, South Corona, NY, USA",0.8,fallback,50-16,96 STREET,2026-09-20T19:48:03+00:00
Queens|51-03|VAN DAM STREET,ok,4003050017,4003637,"51-03 VAN DAM STREET, Long Island City, NY, USA",0.8,fallback,51-03,VAN DAM STREET,2026-09-20T19:48:03+00:00
Queens|51-28|CODWISE PLACE,mismatch,,,"51-51 CODWISE PLACE, Elmhurst, NY, USA",,,51-51,CODWISE PLACE,2026-09-20T19:48:03+00:00
Queens|51-59|GORSLINE STREET,ok,4024710061,4057090,"51-59 GORSLINE STREET, Elmhurst, NY, USA",0.8,fallback,51-59,GORSLINE STREET,2026-09-20T19:48:03+00:00
Queens|52-01|102 STREET,ok,4019330052,4047546,"52-01 102 STREET, South Corona, NY, USA",0.8,fallback,52-01,102 STREET,2026-09-20T19:48:03+00:00
Queens|52-03|CENTER BOULEVARD,ok,4000067504,4618318,"52-03 CENTER BOULEVARD, Long Island City, NY, USA",0.8,fallback,52-03,CENTER BOULEVARD,2026-09-20T19:48:03+00:00
Queens|52-09|31 PLACE,ok,4003010024,4619363,"52-09 31 PLACE, Long Island City, NY, USA",0.8,fallback,52-09,31 PLACE,2026-09-20T19:48:03+00:00
Queens|52-12|72 PLACE,ok,4024830061,4057617,"52-12 72 PLACE, Maspeth, NY, USA",0.8,fallback,52-12,72 PLACE,2026-09-20T19:48:03+00:00
Queens|53-01|HASPEL STREET,ok,4028770009,4065329,"53-01 HASPEL STREET, Elmhurst, NY, USA",0.8,fallback,53-01,HASPEL STREET,2026-09-20T19:48:03+00:00
Queens|53-15|QUEENS BOULEVARD,ok,4013220039,4453815,"53-15 QUEENS BOULEVARD, Woodside, NY, USA",0.8,fallback,53-15,QUEENS BOULEVARD,2026-09-20T19:48:03+00:00
Queens|53-16|103 STREET,ok,4019410067,4047715,"53-16 103 STREET, South Corona, NY, USA",0.8,fallback,53-16,103 STREET,2026-09-20T19:48:03+00:00
Queens|53-24|35 STREET,ok,4002970035,4003575,"53-24 35 STREET, Long Island City, NY, USA",0.8,fallback,53-24,35 STREET,2026-09-20T19:48:04+00:00
Queens|54-17|ANDREWS AVENUE,ok,4026390063,4059327,"54-17 ANDREWS AVENUE, Maspeth, NY, USA",0.8,fallback,54-17,ANDREWS AVENUE,2026-09-20T19:48:04+00:00
Queens|54-75|ALMEDA AVENUE,ok,4160020001,4436446,"54-75 ALMEDA AVENUE, Edgemere, NY, USA",0.8,fallback,54-75,ALMEDA AVENUE,2026-09-20T19:48:04+00:00
Queens|54-81|ALMEDA AVENUE,ok,4160020001,4436447,"54-81 ALMEDA AVENUE, Edgemere, NY, USA",0.8,fallback,54-81,ALMEDA AVENUE,2026-09-20T19:51:14+00:00
Queens|55-11|90 STREET,mismatch,,,"55-03 90 STREET, Elmhurst, NY, USA",,,55-03,90 STREET,2026-09-20T19:48:04+00:00
Queens|56-11|136 STREET,ok,4051200042,4115329,"56-11 136 STREET, Flushing, NY, USA",0.8,fallback,56-11,136 STREET,2026-09-20T19:48:04+00:00
Queens|57-07|SHORE FRONT PARKWAY,ok,4159260001,4312847,"57-07 SHORE FRONT PARKWAY, Arverne, NY, USA",0.8,fallback,57-07,SHORE FRONT PARKWAY,2026-09-20T19:48:04+00:00
Queens|57-15|255 STREET,ok,4083450025,4172887,"57-15 255 STREET, Little Neck, NY, USA",0.8,fallback,57-15,255 STREET,2026-09-20T19:48:04+00:00
Queens|57-20|PENROD STREET,ok,4019510044,4048031,"57-20 PENROD STREET, South Corona, NY, USA",0.8,fallback,57-20,PENROD STREET,2026-09-20T19:48:04+00:00
Queens|57-28|2 STREET,ok,4000067503,4000000,"57-28 2 STREET, Long Island City, NY, USA",0.8,fallback,57-28,2 STREET,2026-09-20T19:48:04+00:00
Queens|57-41|GRANGER STREET,ok,4019510010,4048009,"57-41 GRANGER STREET, South Corona, NY, USA",0.8,fallback,57-41,GRANGER STREET,2026-09-20T19:48:04+00:00
Queens|58-02|LAUREL HILL BOULEVARD,ok,4023420009,4458441,"58-02 LAUREL HILL BOULEVARD, Maspeth, NY, USA",0.8,fallback,58-02,LAUREL HILL BOULEVARD,2026-09-20T19:48:04+00:00
Queens|58-62|262 STREET,mismatch,,,"58-18 262 STREET, Little Neck, NY, USA",,,58-18,262 STREET,2026-09-20T19:48:04+00:00
Queens|59-20|BORDEN AVENUE,ok,4026570050,4623420,"59-20 BORDEN AVENUE, Maspeth, NY, USA",0.8,fallback,59-20,BORDEN AVENUE,2026-09-20T19:48:04+00:00
Queens|59-41|MAURICE AVENUE,ok,4026570060,4059719,"59-41 MAURICE AVENUE, Maspeth, NY, USA",0.8,fallback,59-41,MAURICE AVENUE,2026-09-20T19:48:04+00:00
Queens|60-18|56 AVENUE,ok,4027030093,4060361,"60-18 56 AVENUE, Maspeth, NY, USA",0.8,fallback,60-18,56 AVENUE,2026-09-20T19:48:05+00:00
Queens|60-32|78 AVENUE,ok,4035820019,4086485,"60-32 78 AVENUE, Fresh Pond, NY, USA",0.8,fallback,60-32,78 AVENUE,2026-09-20T19:48:05+00:00
Queens|61-04|31 AVENUE,ok,4011370022,4548230,"61-04 31 AVENUE, Woodside, NY, USA",0.8,fallback,61-04,31 AVENUE,2026-09-20T19:48:05+00:00
